,rv_dt,ratio,value,category
1057,2022-07-10,out_cc_ratio,22.83,Different Country
1058,2022-07-11,out_cc_ratio,24.53,Different Country
1059,2022-07-12,out_cc_ratio,23.79,Different Country
1060,2022-07-13,out_cc_ratio,24.48,Different Country
1061,2022-07-14,out_cc_ratio,25.82,Different Country
1062,2022-07-15,out_cc_ratio,23.55,Different Country
1063,2022-07-16,out_cc_ratio,21.76,Different Country
1064,2022-07-17,out_cc_ratio,21.11,Different Country
1065,2022-07-18,out_cc_ratio,22.76,Different Country
1066,2022-07-19,out_cc_ratio,23.71,Different Country
1067,2022-07-20,out_cc_ratio,21.97,Different Country
1068,2022-07-21,out_cc_ratio,23.99,Different Country
1069,2022-07-22,out_cc_ratio,19.92,Different Country
1070,2022-07-23,out_cc_ratio,18.73,Different Country
1071,2022-07-24,out_cc_ratio,17.37,Different Country
1072,2022-07-25,out_cc_ratio,18.13,Different Country
1073,2022-07-26,out_cc_ratio,17.25,Different Country
1074,2022-07-27,out_cc_ratio,17.53,Different Country
1075,2022-07-28,out_cc_ratio,16.12,Different Country
1076,2022-07-29,out_cc_ratio,16.29,Different Country
1077,2022-07-30,out_cc_ratio,15.04,Different Country
1078,2022-07-31,out_cc_ratio,14.12,Different Country
1079,2022-08-01,out_cc_ratio,14.02,Different Country
1080,2022-08-02,out_cc_ratio,14.15,Different Country
1081,2022-08-03,out_cc_ratio,14.63,Different Country
1082,2022-08-04,out_cc_ratio,15.38,Different Country
1083,2022-08-05,out_cc_ratio,15.96,Different Country
1084,2022-08-06,out_cc_ratio,15.29,Different Country
1085,2022-08-07,out_cc_ratio,14.87,Different Country
1086,2022-08-08,out_cc_ratio,15.65,Different Country
1087,2022-08-09,out_cc_ratio,15.43,Different Country
1088,2022-08-10,out_cc_ratio,15.65,Different Country
1089,2022-08-11,out_cc_ratio,15.29,Different Country
1090,2022-08-12,out_cc_ratio,15.86,Different Country
1091,2022-08-13,out_cc_ratio,15.44,Different Country
1092,2022-08-14,out_cc_ratio,13.42,Different Country
1093,2022-08-15,out_cc_ratio,12.89,Different Country
1094,2022-08-16,out_cc_ratio,15.05,Different Country
1095,2022-08-17,out_cc_ratio,13.7,Different Country
1096,2022-08-18,out_cc_ratio,14.32,Different Country
1097,2022-08-19,out_cc_ratio,14.6,Different Country
1098,2022-08-20,out_cc_ratio,13.54,Different Country
1099,2022-08-21,out_cc_ratio,13.15,Different Country
1100,2022-08-22,out_cc_ratio,14.07,Different Country
1101,2022-08-23,out_cc_ratio,14.07,Different Country
1102,2022-08-24,out_cc_ratio,15.94,Different Country
1103,2022-08-25,out_cc_ratio,14.55,Different Country
1104,2022-08-26,out_cc_ratio,16.42,Different Country
1105,2022-08-27,out_cc_ratio,14.4,Different Country
1106,2022-08-28,out_cc_ratio,14.33,Different Country
1107,2022-08-29,out_cc_ratio,15.16,Different Country
1108,2022-08-30,out_cc_ratio,16.6,Different Country
1109,2022-08-31,out_cc_ratio,15.25,Different Country
1110,2022-09-01,out_cc_ratio,17.52,Different Country
1111,2022-09-02,out_cc_ratio,16.13,Different Country
1112,2022-09-03,out_cc_ratio,15.64,Different Country
1113,2022-09-04,out_cc_ratio,14.86,Different Country
1114,2022-09-05,out_cc_ratio,16.59,Different Country
1115,2022-09-06,out_cc_ratio,16.4,Different Country
1116,2022-09-07,out_cc_ratio,15.43,Different Country
1117,2022-09-08,out_cc_ratio,15.39,Different Country
1118,2022-09-09,out_cc_ratio,15.87,Different Country
1119,2022-09-10,out_cc_ratio,14.66,Different Country
1120,2022-09-11,out_cc_ratio,14.32,Different Country
1121,2022-09-12,out_cc_ratio,15.55,Different Country
1122,2022-09-13,out_cc_ratio,15.51,Different Country
1123,2022-09-14,out_cc_ratio,14.5,Different Country
1124,2022-09-15,out_cc_ratio,16.26,Different Country
1125,2022-09-16,out_cc_ratio,16.06,Different Country
1126,2022-09-17,out_cc_ratio,14.37,Different Country
1127,2022-09-18,out_cc_ratio,13.53,Different Country
1128,2022-09-19,out_cc_ratio,13.88,Different Country
1129,2022-09-20,out_cc_ratio,13.38,Different Country
1130,2022-09-21,out_cc_ratio,11.79,Different Country
1131,2022-09-22,out_cc_ratio,11.14,Different Country
1132,2022-09-23,out_cc_ratio,10.33,Different Country
1133,2022-09-24,out_cc_ratio,9.06,Different Country
1134,2022-09-25,out_cc_ratio,9.84,Different Country
1135,2022-09-26,out_cc_ratio,9.12,Different Country
1136,2022-09-27,out_cc_ratio,9.44,Different Country
1137,2022-09-28,out_cc_ratio,8.95,Different Country
1138,2022-09-29,out_cc_ratio,8.57,Different Country
1139,2022-09-30,out_cc_ratio,8.84,Different Country
1140,2022-10-01,out_cc_ratio,8.38,Different Country
1141,2022-10-02,out_cc_ratio,7.94,Different Country
1142,2022-10-03,out_cc_ratio,8.37,Different Country
1143,2022-10-04,out_cc_ratio,9.35,Different Country
1144,2022-10-05,out_cc_ratio,9.28,Different Country
1145,2022-10-06,out_cc_ratio,8.96,Different Country
1146,2022-10-07,out_cc_ratio,8.9,Different Country
1147,2022-10-08,out_cc_ratio,8.8,Different Country
1148,2022-10-09,out_cc_ratio,8.09,Different Country
1149,2022-10-10,out_cc_ratio,8.54,Different Country
1150,2022-10-11,out_cc_ratio,9.41,Different Country
1151,2022-10-12,out_cc_ratio,8.98,Different Country
1152,2022-10-13,out_cc_ratio,8.5,Different Country
1153,2022-10-14,out_cc_ratio,10.12,Different Country
1154,2022-10-15,out_cc_ratio,10.13,Different Country
1155,2022-10-16,out_cc_ratio,9.53,Different Country
1156,2022-10-17,out_cc_ratio,10.05,Different Country
1157,2022-10-18,out_cc_ratio,11.36,Different Country
1158,2022-10-19,out_cc_ratio,12.02,Different Country
1159,2022-10-20,out_cc_ratio,11.99,Different Country
1160,2022-10-21,out_cc_ratio,11.29,Different Country
1161,2022-10-22,out_cc_ratio,11.5,Different Country
1162,2022-10-23,out_cc_ratio,10.56,Different Country
1163,2022-10-24,out_cc_ratio,10.0,Different Country
1164,2022-10-25,out_cc_ratio,11.68,Different Country
1165,2022-10-26,out_cc_ratio,11.55,Different Country
1166,2022-10-27,out_cc_ratio,11.87,Different Country
1167,2022-10-28,out_cc_ratio,11.23,Different Country
1168,2022-10-29,out_cc_ratio,11.99,Different Country
1169,2022-10-30,out_cc_ratio,10.53,Different Country
1170,2022-10-31,out_cc_ratio,10.48,Different Country
1171,2022-11-01,out_cc_ratio,9.15,Different Country
1172,2022-11-02,out_cc_ratio,10.68,Different Country
1173,2022-11-03,out_cc_ratio,10.27,Different Country
1174,2022-11-04,out_cc_ratio,8.99,Different Country
1175,2022-11-05,out_cc_ratio,8.62,Different Country
1176,2022-11-06,out_cc_ratio,8.23,Different Country
1177,2022-11-07,out_cc_ratio,9.68,Different Country
1178,2022-11-08,out_cc_ratio,10.56,Different Country
1179,2022-11-09,out_cc_ratio,10.25,Different Country
1180,2022-11-10,out_cc_ratio,10.45,Different Country
1181,2022-11-11,out_cc_ratio,8.98,Different Country
1182,2022-11-12,out_cc_ratio,8.91,Different Country
1183,2022-11-13,out_cc_ratio,8.91,Different Country
1184,2022-11-14,out_cc_ratio,9.09,Different Country
1185,2022-11-15,out_cc_ratio,9.3,Different Country
1186,2022-11-16,out_cc_ratio,9.33,Different Country
1187,2022-11-17,out_cc_ratio,9.32,Different Country
1188,2022-11-18,out_cc_ratio,8.79,Different Country
1189,2022-11-19,out_cc_ratio,7.97,Different Country
1190,2022-11-20,out_cc_ratio,7.54,Different Country
1191,2022-11-21,out_cc_ratio,8.33,Different Country
1192,2022-11-22,out_cc_ratio,8.94,Different Country
1193,2022-11-23,out_cc_ratio,8.41,Different Country
1194,2022-11-24,out_cc_ratio,9.24,Different Country
1195,2022-11-25,out_cc_ratio,10.25,Different Country
1196,2022-11-26,out_cc_ratio,9.72,Different Country
1197,2022-11-27,out_cc_ratio,8.17,Different Country
1198,2022-11-28,out_cc_ratio,8.65,Different Country
1199,2022-11-29,out_cc_ratio,8.09,Different Country
1200,2022-11-30,out_cc_ratio,8.06,Different Country
1201,2022-12-01,out_cc_ratio,8.69,Different Country
1202,2022-12-02,out_cc_ratio,9.12,Different Country
1203,2022-12-03,out_cc_ratio,8.63,Different Country
1204,2022-12-04,out_cc_ratio,7.91,Different Country
1205,2022-12-05,out_cc_ratio,8.45,Different Country
1206,2022-12-06,out_cc_ratio,6.64,Different Country
1207,2022-12-07,out_cc_ratio,7.82,Different Country
1208,2022-12-08,out_cc_ratio,8.82,Different Country
1209,2022-12-09,out_cc_ratio,9.56,Different Country
1210,2022-12-10,out_cc_ratio,9.05,Different Country
1211,2022-12-11,out_cc_ratio,9.03,Different Country
1212,2022-12-12,out_cc_ratio,9.05,Different Country
1213,2022-12-13,out_cc_ratio,8.31,Different Country
1214,2022-12-14,out_cc_ratio,7.34,Different Country
1215,2022-12-15,out_cc_ratio,7.09,Different Country
1216,2022-12-16,out_cc_ratio,7.92,Different Country
1217,2022-12-17,out_cc_ratio,7.56,Different Country
1218,2022-12-18,out_cc_ratio,7.33,Different Country
1219,2022-12-19,out_cc_ratio,7.21,Different Country
1220,2022-12-20,out_cc_ratio,7.58,Different Country
1221,2022-12-21,out_cc_ratio,7.74,Different Country
1222,2022-12-22,out_cc_ratio,7.96,Different Country
1223,2022-12-23,out_cc_ratio,8.22,Different Country
1224,2022-12-24,out_cc_ratio,9.09,Different Country
1225,2022-12-25,out_cc_ratio,8.33,Different Country
1226,2022-12-26,out_cc_ratio,7.3,Different Country
1227,2022-12-27,out_cc_ratio,7.67,Different Country
1228,2022-12-28,out_cc_ratio,7.71,Different Country
1229,2022-12-29,out_cc_ratio,7.71,Different Country
1230,2022-12-30,out_cc_ratio,7.44,Different Country
1231,2022-12-31,out_cc_ratio,7.91,Different Country
1232,2023-01-01,out_cc_ratio,7.32,Different Country
1233,2023-01-02,out_cc_ratio,6.81,Different Country
1234,2023-01-03,out_cc_ratio,7.51,Different Country
1235,2023-01-04,out_cc_ratio,7.18,Different Country
1236,2023-01-05,out_cc_ratio,7.44,Different Country
1237,2023-01-06,out_cc_ratio,7.39,Different Country
1238,2023-01-07,out_cc_ratio,6.68,Different Country
1239,2023-01-08,out_cc_ratio,6.42,Different Country
1240,2023-01-09,out_cc_ratio,7.48,Different Country
1241,2023-01-10,out_cc_ratio,7.66,Different Country
1242,2023-01-11,out_cc_ratio,7.86,Different Country
1243,2023-01-12,out_cc_ratio,8.09,Different Country
1244,2023-01-13,out_cc_ratio,8.0,Different Country
1245,2023-01-14,out_cc_ratio,7.17,Different Country
1246,2023-01-15,out_cc_ratio,6.91,Different Country
1247,2023-01-16,out_cc_ratio,7.07,Different Country
1248,2023-01-17,out_cc_ratio,6.9,Different Country
1249,2023-01-18,out_cc_ratio,6.82,Different Country
1250,2023-01-19,out_cc_ratio,6.89,Different Country
1251,2023-01-20,out_cc_ratio,6.91,Different Country
1252,2023-01-21,out_cc_ratio,6.65,Different Country
1253,2023-01-22,out_cc_ratio,6.12,Different Country
1254,2023-01-23,out_cc_ratio,6.82,Different Country
1255,2023-01-24,out_cc_ratio,6.57,Different Country
1256,2023-01-25,out_cc_ratio,4.0,Different Country
1257,2023-01-26,out_cc_ratio,4.65,Different Country
1258,2023-01-27,out_cc_ratio,4.83,Different Country
1259,2023-01-28,out_cc_ratio,4.18,Different Country
1260,2023-01-31,out_cc_ratio,8.17,Different Country
1261,2023-02-01,out_cc_ratio,6.51,Different Country
1262,2023-02-02,out_cc_ratio,6.4,Different Country
1263,2023-02-03,out_cc_ratio,7.16,Different Country
1264,2023-02-04,out_cc_ratio,6.23,Different Country
1265,2023-02-05,out_cc_ratio,5.65,Different Country
1266,2023-02-06,out_cc_ratio,6.37,Different Country
1267,2023-02-07,out_cc_ratio,6.39,Different Country
1268,2023-02-08,out_cc_ratio,6.06,Different Country
1269,2023-02-09,out_cc_ratio,6.29,Different Country
1270,2023-02-10,out_cc_ratio,6.19,Different Country
1271,2023-02-11,out_cc_ratio,5.76,Different Country
1272,2023-02-12,out_cc_ratio,5.38,Different Country
1273,2023-02-13,out_cc_ratio,6.26,Different Country
1274,2023-02-14,out_cc_ratio,6.05,Different Country
1275,2023-02-15,out_cc_ratio,5.92,Different Country
1276,2023-02-16,out_cc_ratio,5.9,Different Country
1277,2023-02-17,out_cc_ratio,5.73,Different Country
1278,2023-02-18,out_cc_ratio,5.8,Different Country
1279,2023-02-19,out_cc_ratio,5.35,Different Country
1280,2023-02-20,out_cc_ratio,5.78,Different Country
1281,2023-02-21,out_cc_ratio,5.69,Different Country
1282,2023-02-22,out_cc_ratio,5.55,Different Country
1283,2023-02-23,out_cc_ratio,5.77,Different Country
1284,2023-02-24,out_cc_ratio,5.49,Different Country
1285,2023-02-25,out_cc_ratio,5.14,Different Country
1286,2023-02-26,out_cc_ratio,4.85,Different Country
1287,2023-02-27,out_cc_ratio,5.53,Different Country
1288,2023-02-28,out_cc_ratio,5.47,Different Country
1289,2023-03-01,out_cc_ratio,5.65,Different Country
1290,2023-03-02,out_cc_ratio,6.16,Different Country
1291,2023-03-03,out_cc_ratio,5.89,Different Country
1292,2023-03-04,out_cc_ratio,5.76,Different Country
1293,2023-03-05,out_cc_ratio,5.38,Different Country
1294,2023-03-06,out_cc_ratio,5.74,Different Country
1295,2023-03-07,out_cc_ratio,5.61,Different Country
1296,2023-03-08,out_cc_ratio,5.72,Different Country
1297,2023-03-09,out_cc_ratio,6.3,Different Country
1298,2023-03-10,out_cc_ratio,6.52,Different Country
1299,2023-03-11,out_cc_ratio,6.16,Different Country
1300,2023-03-12,out_cc_ratio,5.85,Different Country
1301,2023-03-13,out_cc_ratio,6.44,Different Country
1302,2023-03-14,out_cc_ratio,6.11,Different Country
1303,2023-03-15,out_cc_ratio,6.41,Different Country
1304,2023-03-16,out_cc_ratio,7.25,Different Country
1305,2023-03-17,out_cc_ratio,6.9,Different Country
1306,2023-03-18,out_cc_ratio,6.2,Different Country
1307,2023-03-19,out_cc_ratio,5.74,Different Country
1308,2023-03-20,out_cc_ratio,6.22,Different Country
1309,2023-03-21,out_cc_ratio,6.16,Different Country
1310,2023-03-22,out_cc_ratio,5.84,Different Country
1311,2023-03-23,out_cc_ratio,5.76,Different Country
1312,2023-03-24,out_cc_ratio,6.24,Different Country
1313,2023-03-25,out_cc_ratio,5.92,Different Country
1314,2023-03-26,out_cc_ratio,5.51,Different Country
1315,2023-03-27,out_cc_ratio,6.37,Different Country
1316,2023-03-28,out_cc_ratio,6.91,Different Country
1317,2023-03-29,out_cc_ratio,7.26,Different Country
1318,2023-03-30,out_cc_ratio,7.73,Different Country
1319,2023-03-31,out_cc_ratio,7.27,Different Country
1320,2023-04-01,out_cc_ratio,7.02,Different Country
1321,2023-04-02,out_cc_ratio,6.66,Different Country
1322,2023-04-03,out_cc_ratio,7.32,Different Country
1323,2023-04-04,out_cc_ratio,7.51,Different Country
1324,2023-04-05,out_cc_ratio,7.67,Different Country
1325,2023-04-06,out_cc_ratio,7.77,Different Country
1326,2023-04-07,out_cc_ratio,8.26,Different Country
1327,2023-04-08,out_cc_ratio,8.85,Different Country
1328,2023-04-09,out_cc_ratio,8.33,Different Country
1329,2023-04-10,out_cc_ratio,6.88,Different Country
1330,2023-04-11,out_cc_ratio,7.34,Different Country
1331,2023-04-12,out_cc_ratio,6.97,Different Country
1332,2023-04-13,out_cc_ratio,7.36,Different Country
1333,2023-04-14,out_cc_ratio,7.82,Different Country
1334,2023-04-15,out_cc_ratio,7.4,Different Country
1335,2023-04-16,out_cc_ratio,7.28,Different Country
1336,2023-04-18,out_cc_ratio,8.26,Different Country
1337,2023-04-19,out_cc_ratio,7.54,Different Country
1338,2023-04-20,out_cc_ratio,7.48,Different Country
1339,2023-04-21,out_cc_ratio,7.43,Different Country
1340,2023-04-22,out_cc_ratio,7.49,Different Country
1341,2023-04-23,out_cc_ratio,6.56,Different Country
1342,2023-04-24,out_cc_ratio,6.93,Different Country
1343,2023-04-25,out_cc_ratio,6.74,Different Country
1344,2023-04-26,out_cc_ratio,7.21,Different Country
1345,2023-04-27,out_cc_ratio,7.21,Different Country
1346,2023-04-28,out_cc_ratio,6.96,Different Country
1347,2023-04-29,out_cc_ratio,7.15,Different Country
1348,2023-04-30,out_cc_ratio,6.75,Different Country
1349,2023-05-01,out_cc_ratio,5.95,Different Country
1350,2023-05-02,out_cc_ratio,8.74,Different Country
1351,2023-05-03,out_cc_ratio,8.94,Different Country
1352,2023-05-04,out_cc_ratio,8.11,Different Country
1353,2023-05-05,out_cc_ratio,8.19,Different Country
1354,2023-05-06,out_cc_ratio,8.23,Different Country
1355,2023-05-07,out_cc_ratio,7.19,Different Country
1356,2023-05-08,out_cc_ratio,6.95,Different Country
1357,2023-05-09,out_cc_ratio,7.88,Different Country
1358,2023-05-10,out_cc_ratio,7.92,Different Country
1359,2023-05-11,out_cc_ratio,8.51,Different Country
1360,2023-05-12,out_cc_ratio,8.32,Different Country
1361,2023-05-13,out_cc_ratio,8.58,Different Country
1362,2023-05-14,out_cc_ratio,8.2,Different Country
1363,2023-05-15,out_cc_ratio,8.83,Different Country
1364,2023-05-16,out_cc_ratio,9.07,Different Country
1365,2023-05-17,out_cc_ratio,8.43,Different Country
1366,2023-05-18,out_cc_ratio,8.08,Different Country
1367,2023-05-19,out_cc_ratio,8.07,Different Country
1368,2023-05-20,out_cc_ratio,7.54,Different Country
1369,2023-05-21,out_cc_ratio,7.22,Different Country
1370,2023-05-22,out_cc_ratio,7.89,Different Country
1371,2023-05-23,out_cc_ratio,8.18,Different Country
1372,2023-05-24,out_cc_ratio,8.16,Different Country
1373,2023-05-25,out_cc_ratio,8.73,Different Country
1374,2023-05-26,out_cc_ratio,8.73,Different Country
1375,2023-05-27,out_cc_ratio,9.09,Different Country
1376,2023-05-28,out_cc_ratio,9.6,Different Country
1377,2023-05-29,out_cc_ratio,8.17,Different Country
1378,2023-05-30,out_cc_ratio,9.31,Different Country
1379,2023-05-31,out_cc_ratio,9.3,Different Country
1380,2023-06-01,out_cc_ratio,9.94,Different Country
1381,2023-06-02,out_cc_ratio,10.29,Different Country
1382,2023-06-03,out_cc_ratio,10.79,Different Country
1383,2023-06-04,out_cc_ratio,9.85,Different Country
1384,2023-06-05,out_cc_ratio,9.99,Different Country
1385,2023-06-06,out_cc_ratio,9.27,Different Country
1386,2023-06-07,out_cc_ratio,9.79,Different Country
1387,2023-06-08,out_cc_ratio,14.01,Different Country
1388,2023-06-09,out_cc_ratio,11.3,Different Country
1389,2023-06-10,out_cc_ratio,10.81,Different Country
1390,2023-06-11,out_cc_ratio,9.33,Different Country
1391,2023-06-12,out_cc_ratio,9.67,Different Country
1392,2023-06-13,out_cc_ratio,10.03,Different Country
1393,2023-06-14,out_cc_ratio,11.44,Different Country
1394,2023-06-15,out_cc_ratio,10.2,Different Country
1395,2023-06-16,out_cc_ratio,11.22,Different Country
1396,2023-06-17,out_cc_ratio,8.63,Different Country
1397,2023-06-18,out_cc_ratio,7.06,Different Country
1398,2023-06-19,out_cc_ratio,8.16,Different Country
1399,2023-06-20,out_cc_ratio,8.6,Different Country
1400,2023-06-21,out_cc_ratio,8.3,Different Country
1401,2023-06-22,out_cc_ratio,8.66,Different Country
1402,2023-06-23,out_cc_ratio,10.13,Different Country
1403,2023-06-24,out_cc_ratio,9.49,Different Country
1404,2023-06-25,out_cc_ratio,8.05,Different Country
1405,2023-06-26,out_cc_ratio,8.57,Different Country
1406,2023-06-27,out_cc_ratio,8.71,Different Country
1407,2023-06-28,out_cc_ratio,9.09,Different Country
1408,2023-06-29,out_cc_ratio,9.89,Different Country
1409,2023-06-30,out_cc_ratio,10.34,Different Country
1410,2023-07-01,out_cc_ratio,9.61,Different Country
1411,2023-07-02,out_cc_ratio,8.52,Different Country
1412,2023-07-03,out_cc_ratio,8.89,Different Country
1413,2023-07-04,out_cc_ratio,9.47,Different Country
1414,2023-07-05,out_cc_ratio,9.04,Different Country
1415,2023-07-06,out_cc_ratio,10.47,Different Country
1416,2023-07-07,out_cc_ratio,10.79,Different Country
1417,2023-07-08,out_cc_ratio,10.7,Different Country
1418,2023-07-09,out_cc_ratio,8.71,Different Country
1419,2023-07-10,out_cc_ratio,9.53,Different Country
1420,2023-07-11,out_cc_ratio,8.64,Different Country
1421,2023-07-13,out_cc_ratio,9.19,Different Country
1422,2023-07-14,out_cc_ratio,8.71,Different Country
1423,2023-07-15,out_cc_ratio,8.69,Different Country
1424,2023-07-16,out_cc_ratio,8.64,Different Country
1425,2023-07-17,out_cc_ratio,9.7,Different Country
1426,2023-07-18,out_cc_ratio,8.61,Different Country
1427,2023-07-19,out_cc_ratio,8.85,Different Country
1428,2023-07-20,out_cc_ratio,7.54,Different Country
1429,2023-07-21,out_cc_ratio,7.59,Different Country
1430,2023-07-22,out_cc_ratio,7.39,Different Country
1431,2023-07-23,out_cc_ratio,5.94,Different Country
1432,2023-07-24,out_cc_ratio,6.48,Different Country
1433,2023-07-25,out_cc_ratio,6.78,Different Country
1434,2023-07-26,out_cc_ratio,6.95,Different Country
1435,2023-07-27,out_cc_ratio,7.57,Different Country
1436,2023-07-28,out_cc_ratio,7.02,Different Country
1437,2023-07-29,out_cc_ratio,6.98,Different Country
1438,2023-07-30,out_cc_ratio,6.4,Different Country
1439,2023-07-31,out_cc_ratio,6.73,Different Country
1440,2023-08-01,out_cc_ratio,6.82,Different Country
1441,2023-08-02,out_cc_ratio,6.91,Different Country
1442,2023-08-03,out_cc_ratio,7.26,Different Country
1443,2023-08-04,out_cc_ratio,7.49,Different Country
1444,2023-08-05,out_cc_ratio,7.66,Different Country
1445,2023-08-06,out_cc_ratio,7.12,Different Country
1446,2023-08-07,out_cc_ratio,6.95,Different Country
1447,2023-08-08,out_cc_ratio,7.39,Different Country
1448,2023-08-09,out_cc_ratio,7.48,Different Country
1449,2023-08-10,out_cc_ratio,7.97,Different Country
1450,2023-08-11,out_cc_ratio,8.87,Different Country
1451,2023-08-12,out_cc_ratio,9.16,Different Country
1452,2023-08-13,out_cc_ratio,8.34,Different Country
1453,2023-08-14,out_cc_ratio,8.5,Different Country
1454,2023-08-15,out_cc_ratio,8.24,Different Country
1455,2023-08-16,out_cc_ratio,8.96,Different Country
1456,2023-08-17,out_cc_ratio,9.02,Different Country
1457,2023-08-18,out_cc_ratio,9.04,Different Country
1458,2023-08-19,out_cc_ratio,9.23,Different Country
1459,2023-08-20,out_cc_ratio,8.57,Different Country
1460,2023-08-21,out_cc_ratio,8.79,Different Country
1461,2023-08-22,out_cc_ratio,9.0,Different Country
1462,2023-08-23,out_cc_ratio,10.21,Different Country
1463,2023-08-24,out_cc_ratio,9.62,Different Country
1464,2023-08-25,out_cc_ratio,9.32,Different Country
1465,2023-08-26,out_cc_ratio,8.74,Different Country
1466,2023-08-27,out_cc_ratio,7.44,Different Country
1467,2023-08-28,out_cc_ratio,7.59,Different Country
1468,2023-08-29,out_cc_ratio,7.62,Different Country
1469,2023-08-30,out_cc_ratio,8.12,Different Country
1470,2023-08-31,out_cc_ratio,8.56,Different Country
1471,2023-09-01,out_cc_ratio,5.71,Different Country
1472,2023-09-02,out_cc_ratio,9.43,Different Country
1473,2023-09-03,out_cc_ratio,8.42,Different Country
1474,2023-09-04,out_cc_ratio,9.11,Different Country
1475,2023-09-05,out_cc_ratio,9.34,Different Country
1476,2023-09-06,out_cc_ratio,9.75,Different Country
1477,2023-09-07,out_cc_ratio,10.29,Different Country
1478,2023-09-08,out_cc_ratio,11.44,Different Country
1479,2023-09-09,out_cc_ratio,11.14,Different Country
1480,2023-09-10,out_cc_ratio,9.65,Different Country
1481,2023-09-11,out_cc_ratio,10.07,Different Country
1482,2023-09-12,out_cc_ratio,10.34,Different Country
1483,2023-09-13,out_cc_ratio,9.93,Different Country
1484,2023-09-14,out_cc_ratio,11.21,Different Country
1485,2023-09-27,out_cc_ratio,8.02,Different Country
1486,2023-09-28,out_cc_ratio,10.04,Different Country
1487,2023-09-29,out_cc_ratio,11.48,Different Country
1488,2023-09-30,out_cc_ratio,9.9,Different Country
1489,2023-10-01,out_cc_ratio,7.72,Different Country
1490,2023-10-02,out_cc_ratio,9.15,Different Country
1491,2023-10-03,out_cc_ratio,9.52,Different Country
1492,2023-10-04,out_cc_ratio,9.07,Different Country
1493,2023-10-05,out_cc_ratio,9.52,Different Country
1494,2023-10-06,out_cc_ratio,9.98,Different Country
1495,2023-10-07,out_cc_ratio,9.63,Different Country
1496,2023-10-08,out_cc_ratio,8.59,Different Country
1497,2023-10-09,out_cc_ratio,8.96,Different Country
1498,2023-10-10,out_cc_ratio,9.38,Different Country
1499,2023-10-11,out_cc_ratio,11.34,Different Country
1500,2023-10-12,out_cc_ratio,12.09,Different Country
1501,2023-10-13,out_cc_ratio,12.78,Different Country
1502,2023-10-14,out_cc_ratio,10.22,Different Country
1503,2023-10-15,out_cc_ratio,9.7,Different Country
1504,2023-10-16,out_cc_ratio,11.18,Different Country
1505,2023-10-17,out_cc_ratio,11.3,Different Country
1506,2023-10-18,out_cc_ratio,10.52,Different Country
1507,2023-10-19,out_cc_ratio,11.7,Different Country
1508,2023-10-21,out_cc_ratio,11.61,Different Country
1509,2023-10-22,out_cc_ratio,9.86,Different Country
1510,2023-10-23,out_cc_ratio,10.31,Different Country
1511,2023-10-24,out_cc_ratio,11.2,Different Country
1512,2023-10-25,out_cc_ratio,11.51,Different Country
1513,2023-10-26,out_cc_ratio,13.26,Different Country
1514,2023-10-27,out_cc_ratio,12.76,Different Country
1515,2023-10-28,out_cc_ratio,12.01,Different Country
1516,2023-10-29,out_cc_ratio,9.96,Different Country
1517,2023-10-30,out_cc_ratio,10.72,Different Country
1518,2023-10-31,out_cc_ratio,11.29,Different Country
1519,2023-11-01,out_cc_ratio,9.55,Different Country
1520,2023-11-02,out_cc_ratio,10.1,Different Country
1521,2023-11-03,out_cc_ratio,10.06,Different Country
1522,2023-11-04,out_cc_ratio,9.6,Different Country
1523,2023-11-05,out_cc_ratio,8.39,Different Country
1524,2023-11-06,out_cc_ratio,11.33,Different Country
1525,2023-11-07,out_cc_ratio,12.51,Different Country
1526,2023-11-08,out_cc_ratio,11.1,Different Country
1527,2023-11-09,out_cc_ratio,12.17,Different Country
1528,2023-11-10,out_cc_ratio,13.67,Different Country
1529,2023-11-11,out_cc_ratio,15.11,Different Country
1530,2023-11-12,out_cc_ratio,11.68,Different Country
1531,2023-11-13,out_cc_ratio,12.52,Different Country
1532,2023-11-14,out_cc_ratio,12.64,Different Country
1533,2023-11-15,out_cc_ratio,11.81,Different Country
1534,2023-11-16,out_cc_ratio,11.39,Different Country
1535,2023-11-17,out_cc_ratio,12.25,Different Country
1536,2023-11-18,out_cc_ratio,10.8,Different Country
1537,2023-11-19,out_cc_ratio,10.01,Different Country
1538,2023-11-20,out_cc_ratio,10.28,Different Country
1539,2023-11-21,out_cc_ratio,11.29,Different Country
1540,2023-11-22,out_cc_ratio,10.56,Different Country
1541,2023-11-23,out_cc_ratio,11.9,Different Country
1542,2023-11-24,out_cc_ratio,11.46,Different Country
1543,2023-11-25,out_cc_ratio,10.97,Different Country
1544,2023-11-26,out_cc_ratio,12.04,Different Country
1545,2023-11-27,out_cc_ratio,11.58,Different Country
1546,2023-11-28,out_cc_ratio,11.95,Different Country
1547,2023-11-29,out_cc_ratio,11.64,Different Country
1548,2023-11-30,out_cc_ratio,12.95,Different Country
1549,2023-12-01,out_cc_ratio,14.16,Different Country
1550,2023-12-02,out_cc_ratio,12.58,Different Country
1551,2023-12-03,out_cc_ratio,12.64,Different Country
1552,2023-12-04,out_cc_ratio,12.56,Different Country
1553,2023-12-05,out_cc_ratio,13.52,Different Country
1554,2023-12-06,out_cc_ratio,14.11,Different Country
1555,2023-12-07,out_cc_ratio,14.02,Different Country
